iter	RMSE
672	0.02037508896
673	0.02037264227
674	0.02037039886
675	0.02036577549
676	0.0203621046
677	0.02035880928
678	0.02035631226
679	0.02035377107
680	0.02035243138
681	0.02035047585
682	0.02034767551
683	0.02034429279
684	0.020341705
685	0.02033976268
686	0.02033815574
687	0.02033542558
688	0.02033233554
689	0.02032897507
690	0.02032682674
691	0.02032231441
692	0.02031982555
693	0.02031791705
694	0.02031601694
695	0.02031332458
696	0.02031087348
697	0.02030702423
698	0.02030391052
699	0.02030043788
700	0.02029662497
701	0.02029332353
702	0.02029174153
703	0.02028954404
704	0.02028911106
705	0.02028673348
706	0.02028504084
707	0.02028234505
708	0.02027945363
709	0.0202762067
710	0.0202753748
711	0.02027313018
712	0.02027143471
713	0.02026900199
714	0.02026590681
715	0.0202625934
716	0.02026152684
717	0.02025774209
718	0.02025469957
719	0.020252052
720	0.02025122316
721	0.02024809782
722	0.02024700803
723	0.02024650096
724	0.02024258478
725	0.02024210214
726	0.02024017023
727	0.02023806677
728	0.02023575539
729	0.02023367547
730	0.02023207921
731	0.0202291473
732	0.02022613422
733	0.02022390265
734	0.02022140086
735	0.02021965405
736	0.02021704531
737	0.02021553789
738	0.02021256999
739	0.02021120572
740	0.02020806477
741	0.02020635681
742	0.02020483657
743	0.0202043892
744	0.02020088876
745	0.02019891784
746	0.02019588024
747	0.02019241194
748	0.02019190253
749	0.02018908806
750	0.0201866289
751	0.02018451357
752	0.02018123675
753	0.02017708918
754	0.02017213446
755	0.02016757277
756	0.02016575492
757	0.02016420321
758	0.02016117366
759	0.02015873879
760	0.02015674379
761	0.02015307848
762	0.0201510941
763	0.02014911819
764	0.02014778828
765	0.02014514381
766	0.02014304865
767	0.0201411751
768	0.02013772425
769	0.02013668578
770	0.02013440668
771	0.02013289022
772	0.02013088149
773	0.02012947185
774	0.02012650191
775	0.02012600549
776	0.02012559227
777	0.02012260636
778	0.02012070226
779	0.02011941019
780	0.02011845523
781	0.02011537019
782	0.02011285333
783	0.02011068157
784	0.02010994298
785	0.02010848161
786	0.02010770004
787	0.02010628524
788	0.02010435485
789	0.02010051764
790	0.02009949191
791	0.02009718426
792	0.0200948144
793	0.02009125466
794	0.02008770613
795	0.02008535458
796	0.02008262506
797	0.02007989527
798	0.020078145
799	0.02007536936
800	0.02007248637
801	0.02006972341
802	0.02006671033
803	0.02006394563
804	0.02006216469
805	0.02006142712
806	0.02005955623
807	0.02005810471
808	0.02005627429
809	0.02005474346
810	0.0200521402
811	0.02005038787
812	0.02004770361
813	0.0200461194
814	0.02004443803
815	0.02004307665
816	0.02003884519
817	0.02003726619
818	0.02003573624
819	0.02003465461
820	0.02003335639
821	0.02003074997
822	0.02002884196
823	0.02002703083
824	0.02002385362
825	0.0200227207
826	0.02002126381
827	0.02001881898
828	0.02001513297
829	0.02001302772
830	0.0200116617
831	0.0200104254
832	0.02000616574
833	0.0200018761
834	0.01999912684
835	0.01999789702
836	0.0199965069
837	0.01999322566
838	0.01999228637
839	0.01999057753
840	0.01998745781
841	0.01998558239
842	0.01998281837
843	0.01998123945
844	0.01997814494
845	0.01997468043
846	0.0199717371
847	0.01997037787
848	0.01996851642
849	0.01996713445
850	0.01996465535
851	0.01996264142
852	0.01996001296
853	0.01995837882
854	0.01995690424
855	0.01995408358
856	0.01995147352
857	0.01995086439
858	0.01995006468
859	0.01994834072
860	0.01994596458
861	0.01994353453
862	0.01994145214
863	0.01993909414
864	0.01993624832
865	0.0199348197
866	0.01993101855
867	0.01992900131
868	0.01992804928
869	0.01992517681
870	0.01992308872
871	0.01992100569
872	0.01992008333
873	0.01991691732
874	0.01991482499
875	0.01991254687
876	0.0199115999
877	0.01991089921
878	0.01990961524
879	0.0199064045
880	0.01990114831
881	0.01989899348
882	0.01989766944
883	0.01989633109
884	0.01989570109
885	0.01989429525
886	0.01989222899
887	0.0198886133
888	0.01988783189
889	0.0198840083
890	0.01987902399
891	0.01987718882
892	0.01987537239
893	0.01987295898
894	0.01987048574
895	0.01986890124
896	0.0198665173
897	0.01986445548
898	0.01986280374
899	0.01986127515
900	0.01985856465
901	0.01985734598
902	0.01985487582
903	0.01985182543
904	0.01984905018
905	0.01984817061
906	0.01984618677
907	0.01984287394
908	0.01984080147
909	0.01983746393
910	0.01983573828
911	0.01983387036
912	0.01983320367
913	0.01983044029
914	0.01982895051
915	0.0198276773
916	0.01982506102
917	0.01982388629
918	0.01982148029
919	0.01981981745
920	0.01981907428
921	0.01981662988
922	0.0198133646
923	0.0198116726
924	0.01980890695
925	0.0198073172
926	0.01980521741
927	0.01980366584
928	0.01980065291
929	0.01979820629
930	0.01979706915
931	0.01979526007
932	0.01979326426
933	0.01979242638
934	0.01979184043
935	0.0197895317
936	0.01978684153
937	0.01978571061
938	0.01978531426
939	0.01978416045
940	0.01978197481
941	0.0197801372
942	0.01977910341
943	0.01977583421
944	0.01977379245
945	0.01977135086
946	0.01976866465
947	0.01976674565
948	0.01976485159
949	0.01976234612
950	0.01976131783
951	0.01975924088
952	0.01975746567
953	0.01975510765
954	0.0197538041
955	0.0197498384
956	0.01974679199
957	0.01974545222
958	0.01974354743
959	0.01974209118
960	0.0197412722
961	0.01974067449
962	0.01973938581
963	0.01973796839
964	0.01973607461
965	0.01973460582
966	0.01973131985
967	0.01972749025
968	0.01972438393
969	0.01972289144
970	0.0197205755
971	0.01971987446
972	0.01971703219
973	0.01971406565
974	0.01971212348
975	0.01970882431
976	0.01970777106
977	0.01970466569
978	0.01970146854
979	0.01969795499
980	0.01969594076
981	0.01969397432
982	0.01969309396
983	0.0196922217
984	0.01969030127
985	0.01968803581
986	0.01968658617
987	0.01968604491
988	0.01968319831
989	0.01968201712
990	0.01968108134
991	0.01968018339
992	0.01967880137
993	0.0196773311
994	0.01967524235
995	0.01967330905
996	0.01967095395
997	0.01966975184
998	0.01966901798
999	0.01966705976
1000	0.01966437224
1001	0.01966028366
1002	0.0196587877
1003	0.01965732313
1004	0.01965510622
1005	0.01965364291
1006	0.0196516666
1007	0.01965030937
1008	0.01964861325
1009	0.01964673274
1010	0.01964448799
1011	0.01964248109
1012	0.01963967668
1013	0.01963749518
1014	0.01963599063
1015	0.01963334974
1016	0.01963187979
1017	0.01963075182
1018	0.0196296512
1019	0.01962830951
1020	0.01962675312
1021	0.01962536633
1022	0.01962447414
1023	0.01962144869
1024	0.01961938741
1025	0.01961731835
1026	0.0196159161
1027	0.01961378099
1028	0.01961084505
1029	0.01960868836
1030	0.01960827525
1031	0.01960562204
1032	0.019602493
1033	0.01960018672
1034	0.01959779991
1035	0.01959665491
1036	0.0195953108
1037	0.01959492983
1038	0.01959448591
1039	0.01959297724
1040	0.01959166979
1041	0.01959030714
1042	0.01958873565
1043	0.01958724711
1044	0.01958581774
1045	0.01958414419
1046	0.01958205119
1047	0.0195815886
1048	0.01957876241
1049	0.01957625068
1050	0.01957267705
1051	0.01957097819
1052	0.01956910119
1053	0.01956759201
1054	0.01956654575
1055	0.01956583511
1056	0.01956379557
1057	0.01956235829
1058	0.0195609017
1059	0.01955849474
1060	0.01955589231
1061	0.01955481568
1062	0.01955266629
1063	0.01955165828
1064	0.01954779193
1065	0.01954660329
1066	0.01954624377
1067	0.01954571294
1068	0.01954454536
1069	0.01954348832
1070	0.01954203909
1071	0.01953963828
1072	0.01953594904
1073	0.01953433544
1074	0.0195329344
1075	0.01952990573
1076	0.01952765588
1077	0.01952682459
1078	0.01952548698
1079	0.01952370673
1080	0.01952341677
1081	0.01952187252
1082	0.01952074331
1083	0.01951906259
1084	0.01951768789
1085	0.01951664816
1086	0.01951540682
1087	0.01951371459
1088	0.01951192853
1089	0.01951126735
1090	0.01950967805
1091	0.01950659768
1092	0.01950510054
1093	0.01950136963
1094	0.01950083772
1095	0.01949905917
1096	0.01949665999
1097	0.01949553299
1098	0.0194932671
1099	0.01949246107
1100	0.01949014132
1101	0.01948810324
1102	0.01948512567
1103	0.01948474806
1104	0.0194831714
1105	0.01948126536
1106	0.01947816612
1107	0.01947638278
1108	0.01947506511
1109	0.01947262116
1110	0.01947029008
1111	0.01946839353
1112	0.01946686913
1113	0.01946578885
1114	0.01946442379
1115	0.01946299996
1116	0.01946110104
1117	0.01945875976
1118	0.01945827535
1119	0.01945567829
1120	0.01945399022
1121	0.01945295589
1122	0.01945133532
1123	0.01944935257
1124	0.01944721781
1125	0.01944666866
1126	0.01944616386
1127	0.01944539182
1128	0.01944320118
1129	0.01944073683
1130	0.01943825909
1131	0.01943619209
1132	0.01943460471
1133	0.0194327173
1134	0.01943029903
1135	0.01942775846
1136	0.01942630044
1137	0.01942521512
1138	0.01942218342
1139	0.01942071907
1140	0.01941843159
1141	0.01941625868
1142	0.01941535855
1143	0.01941321843
1144	0.0194107702
1145	0.01940968259
1146	0.01940846899
1147	0.01940625558
1148	0.01940395271
1149	0.01940285468
1150	0.01940152894
1151	0.01939986799
1152	0.01939901136
1153	0.01939712722
1154	0.01939688447
1155	0.01939560449
1156	0.01939468405
1157	0.01939302079
1158	0.01939115488
1159	0.01938890311
1160	0.01938759843
1161	0.01938666688
1162	0.01938554428
1163	0.01938436034
1164	0.01938314229
1165	0.01938134557
1166	0.01937889223
1167	0.01937725033
1168	0.01937619637
1169	0.01937437618
1170	0.01937257885
1171	0.01936960533
1172	0.0193676441
1173	0.01936577378
1174	0.0193644599
1175	0.01936297972
1176	0.019361099
1177	0.01936059126
1178	0.01935923643
1179	0.01935679278
1180	0.01935514921
1181	0.01935245683
1182	0.01935011746
1183	0.01934855768
1184	0.01934829028
1185	0.01934708826
1186	0.01934587736
1187	0.01934550751
1188	0.01934429782
1189	0.01934402742
1190	0.01934131612
1191	0.01933899533
1192	0.01933800978
1193	0.01933587357
1194	0.01933345302
1195	0.01933045326
1196	0.0193294642
1197	0.01932738797
1198	0.01932543877
1199	0.01932430271
1200	0.01932256616
1201	0.01932026977
1202	0.01931777078
1203	0.01931649644
1204	0.01931489981
1205	0.01931333028
1206	0.01931188764
1207	0.01930999828
1208	0.01930893459
1209	0.01930711783
1210	0.01930482049
1211	0.01930377456
1212	0.01930189924
1213	0.0192997848
1214	0.01929717252
1215	0.01929670045
1216	0.01929562705
1217	0.01929459956
1218	0.01929197031
1219	0.01929072908
1220	0.01928926333
1221	0.01928787321
1222	0.01928644421
1223	0.01928449202
1224	0.01928272666
1225	0.01928139247
1226	0.01928061244
1227	0.01927953879
1228	0.01927854798
1229	0.01927707908
1230	0.01927512663
1231	0.0192733395
1232	0.01927240111
1233	0.01927053108
1234	0.01926803324
1235	0.01926607853
1236	0.01926432789
1237	0.0192627184
1238	0.01926093268
1239	0.01925959853
1240	0.0192583228
1241	0.01925618621
1242	0.01925467043
1243	0.01925103444
1244	0.01924961865
1245	0.01924842562
1246	0.01924612615
1247	0.01924372955
1248	0.01924121897
1249	0.01924051155
1250	0.01923913872
1251	0.01923816447
1252	0.01923742445
1253	0.01923661362
1254	0.01923441457
1255	0.01923202586
1256	0.01922954423
1257	0.019227919
1258	0.01922602872
1259	0.01922491108
1260	0.01922265454
1261	0.01922116308
1262	0.01921862184
1263	0.0192175568
1264	0.01921635845
1265	0.01921577587
1266	0.01921451416
1267	0.01921415691
1268	0.01921296099
1269	0.01921158494
1270	0.01921016044
1271	0.01920778564
1272	0.01920663269
1273	0.01920513385
1274	0.01920401711
1275	0.01920225048
1276	0.01920114584
1277	0.01920004468
1278	0.01919768578
1279	0.0191961714
1280	0.01919446259
1281	0.01919299265
1282	0.01918999931
1283	0.01918726042
1284	0.01918564943
1285	0.01918423421
1286	0.01918328522
1287	0.01918123649
1288	0.01918038979
1289	0.01917962049
1290	0.01917723531
1291	0.01917611686
1292	0.01917488345
1293	0.0191743469
1294	0.01917264041
1295	0.01917063797
1296	0.01916863639
1297	0.01916679697
1298	0.01916517962
1299	0.01916313355
1300	0.01916194363
1301	0.01915966965
1302	0.01915861616
1303	0.01915807511
1304	0.0191562362
1305	0.01915391762
1306	0.01915281723
1307	0.01915260848
1308	0.01915051451
1309	0.01915004661
1310	0.01914745085
1311	0.01914637125
1312	0.01914382287
1313	0.0191427441
1314	0.01914140218
1315	0.01914073623
1316	0.0191400632
1317	0.01913923108
1318	0.01913840539
1319	0.01913749282
1320	0.01913610754
1321	0.01913395293
1322	0.01913218811
1323	0.01913077755
1324	0.01912868839
1325	0.01912817338
1326	0.01912598009
1327	0.01912413593
1328	0.01912264809
1329	0.01912041925
1330	0.01911813806
1331	0.0191169226
1332	0.01911556402
1333	0.01911356983
1334	0.01911284682
1335	0.0191122107
1336	0.01911063978
1337	0.01910932768
1338	0.01910824206
1339	0.01910636942
1340	0.01910565562
1341	0.01910383303
1342	0.01910104869
1343	0.01909992582
1344	0.01909968252
1345	0.01909870733
1346	0.01909711202
1347	0.01909685168
1348	0.01909582874
1349	0.01909408978
1350	0.01909313132
1351	0.01909266437
1352	0.01909197472
1353	0.01909099874
1354	0.01908933919
1355	0.01908821632
1356	0.0190861117
1357	0.01908481598
1358	0.0190836275
1359	0.01908264224
1360	0.01908143641
1361	0.01907899892
1362	0.01907781675
1363	0.01907667332
1364	0.01907558541
1365	0.01907412128
1366	0.01907178379
1367	0.0190704245
1368	0.01906939544
1369	0.01906835844
1370	0.01906654533
1371	0.0190653555
1372	0.0190635082
1373	0.01906189585
1374	0.01906045142
1375	0.0190592735
1376	0.01905839347
1377	0.01905568401
1378	0.01905437409
1379	0.01905260032
1380	0.01905187534
1381	0.0190508192
1382	0.01904916116
1383	0.01904794278
1384	0.01904706391
1385	0.01904512313
1386	0.01904366272
1387	0.01904277691
1388	0.01904201001
1389	0.019041026
1390	0.01903912988
1391	0.01903763326
1392	0.01903584643
1393	0.01903468642
1394	0.01903352303
1395	0.01903202038
1396	0.0190294767
1397	0.01902894667
1398	0.01902746589
1399	0.01902594556
1400	0.01902404362
1401	0.01902318014
1402	0.01902159031
1403	0.01902060484
1404	0.01901907231
1405	0.01901769221
1406	0.01901688787
1407	0.01901478266
1408	0.01901240335
1409	0.01901113064
1410	0.0190100448
1411	0.0190089142
1412	0.01900797329
1413	0.01900727239
1414	0.01900597956
1415	0.01900464182
1416	0.01900240005
1417	0.01899960289
1418	0.01899817686
1419	0.01899648407
1420	0.01899590174
1421	0.01899462734
1422	0.01899304725
1423	0.0189915232
1424	0.01898985197
1425	0.0189881953
1426	0.01898671009
1427	0.01898602891
1428	0.01898544605
1429	0.01898339474
1430	0.01898164743
1431	0.018980013
1432	0.01897815235
1433	0.01897708474
1434	0.01897570696
1435	0.01897403189
1436	0.01897279262
1437	0.01897071461
1438	0.0189687556
1439	0.01896757248
1440	0.01896568669
1441	0.01896452765
1442	0.0189619357
1443	0.01896089249
1444	0.01895954062
1445	0.01895814786
1446	0.01895691666
1447	0.01895456577
1448	0.01895297413
1449	0.01895226097
1450	0.01895156854
1451	0.01895008212
1452	0.0189491329
1453	0.01894871401
1454	0.01894708415
1455	0.01894584882
1456	0.01894521372
1457	0.01894406156
1458	0.01894299976
1459	0.01894191551
1460	0.01894003098
1461	0.01893932723
1462	0.01893772198
1463	0.01893652585
1464	0.01893565473
1465	0.0189344563
1466	0.0189333203
1467	0.01893245861
1468	0.01893104532
1469	0.01892962986
1470	0.01892901348
1471	0.01892831566
1472	0.01892720835
1473	0.01892615448
1474	0.01892563162
1475	0.01892386205
1476	0.01892316475
1477	0.01892193182
1478	0.01892003053
1479	0.01891888196
1480	0.01891783437
1481	0.01891651685
1482	0.01891483228
1483	0.01891424213
1484	0.01891383165
1485	0.01891234635
1486	0.01891147519
1487	0.01891078839
1488	0.01890980127
1489	0.01890927884
1490	0.01890840504
1491	0.01890748484
1492	0.01890635236
1493	0.01890586657
1494	0.01890377534
1495	0.01890240835
1496	0.0189013555
1497	0.0189003966
1498	0.01889909608
1499	0.0188981228
